lcm_sampleID	sample_name	seqID	DNA_plate	fecal_weight	dilution	PBS_added	dilution_material	injection	concentration_mM	sample_type	compound	run	Data_Filename	Ret_Time	Area	Height	Peak_Start	Peak_End	Relative_Retention_Time	r2	slope	intercept	calc_conc	dilfactor	calc_conc_adj.weight	calc_conc_adj.df
S_B07	d16_1275_1	d16_1275_1	HUMO34_1	0.0454	0.1	408.6	PBS	0.02	NA	unknown	butyrate	1	2016-02-29_031.lcd	24.341	17044	378	23.675	26.2	1.452	0.976523902904789	4.90659905695189e-05	-0.0666674375530043	0.769613305713876	1	6.92651975142489	7.69613305713876
S_B07	d16_1275_1	d16_1275_1	HUMO34_1	0.0454	0.1	408.6	PBS	0.02	NA	unknown	acetate	1	2016-02-29_031.lcd	16.767	105325	3231	15.975	18.725	1	0.992372681318625	0.000105227659005264	-0.0992084913405975	10.9838946933889	1	98.8550522404997	109.838946933889
S_B07	d16_1275_1	d16_1275_1	HUMO34_1	0.0454	0.1	408.6	PBS	0.02	NA	unknown	formate	1	2016-02-29_031.lcd	15.514	125	6	15.25	15.95	0.925	0.989655236928736	0.000258867102687358	0.217132575329809	0.249490963165729	1	2.24541866849156	2.49490963165729
S_B07	d16_1275_1	d16_1275_1	HUMO34_1	0.0454	0.1	408.6	PBS	0.02	NA	unknown	fructose_mannitol_sorbitol	1	2016-02-29_031.lcd	NA	NA	NA	NA	NA	NA	0.979632443942551	9.03882514042852e-06	-0.18532033184603	0	1	0	0
S_B07	d16_1275_1	d16_1275_1	HUMO34_1	0.0454	0.1	408.6	PBS	0.02	NA	unknown	propionate	1	2016-02-29_031.lcd	19.774	44689	1327	18.725	20.35	1.179	0.996951240715681	8.57195236040549e-05	0.188259157737751	4.01897894807936	1	36.1708105327142	40.1897894807936
S_B07	d16_1275_1	d16_1275_1	HUMO34_1	0.0454	0.1	408.6	PBS	0.02	NA	unknown	succinate	1	2016-02-29_031.lcd	13.288	7836	319	12.925	13.625	0.793	0.985488486874991	3.94418284419466e-05	-0.145750864831106	0.163315302839988	1	1.46983772555989	1.63315302839988
S_B07	d16_1275_1	d16_1275_1	HUMO34_1	0.0454	0.1	408.6	PBS	0.02	NA	unknown	trehalose	1	2016-02-29_031.lcd	NA	NA	NA	NA	NA	NA	0.973830630819095	7.96310199646967e-06	-0.197045338856983	0	1	0	0
S_B07	d16_1275_1	d16_1275_1	HUMO34_1	0.0454	0.1	408.6	PBS	0.02	NA	unknown	pre_sialic_acid	1	2016-02-29_031.lcd	8.891	121788	7119	8.475	9.3	0.53	0.999663211105857	8.31860394503901e-05	-0.0876902571570864	10.043371115427	1	90.3903400388432	100.43371115427
S_B07	d16_1275_1	d16_1275_1	HUMO34_1	0.0454	0.1	408.6	PBS	0.02	NA	unknown	raffinose	1	2016-02-29_031.lcd	NA	NA	NA	NA	NA	NA	0.974819847503531	8.22068344323563e-06	-0.127613638453367	0	1	0	0
S_B07	d16_1275_1	d16_1275_1	HUMO34_1	0.0454	0.1	408.6	PBS	0.02	NA	unknown	methanol	1	2016-02-29_031.lcd	20.662	20905	610	20.35	21.8	1.232	0.115975821944317	0.00032116254901771	-2.78198514771207	3.93191793950316	1	35.3872614555284	39.3191793950316
S_B07	d16_1275_1	d16_1275_1	HUMO34_1	0.0454	0.1	408.6	PBS	0.02	NA	unknown	glucose	1	2016-02-29_031.lcd	9.772	7071	458	9.625	10.05	0.583	0.983162419942093	1.56494114943179e-05	-0.220141148858149	-0.109484160181827	1	0.98535744163644	-1.09484160181827
S_B07	d16_1275_1	d16_1275_1	HUMO34_1	0.0454	0.1	408.6	PBS	0.02	NA	unknown	lactate	1	2016-02-29_031.lcd	13.946	19323	681	13.625	15.1	0.832	0.985541565085756	5.26032068566247e-05	-0.224242520469193	0.792209245621365	1	7.12988321059228	7.92209245621365
S_B07	d16_1275_1	d16_1275_1	HUMO34_1	0.0454	0.1	408.6	PBS	0.02	NA	unknown	valerate	1	2016-02-29_031.lcd	34.535	602	15	33.9	35.3	2.06	0.977807152995949	4.68807850965309e-05	-0.0706049450268802	-0.0423827123987686	1	0.381444411588917	-0.423827123987686
S_B07	d16_1275_1	d16_1275_1	HUMO34_1	0.0454	0.1	408.6	PBS	0.02	NA	unknown	sialic_acid	1	2016-02-29_031.lcd	NA	NA	NA	NA	NA	NA	0.98235597286202	6.56755259424248e-05	-0.0548456967751667	0	1	0	0
S_B08	d16_1275_2	d16_1275_2	HUMO34_1	0.0222	0.1	199.8	PBS	0.02	NA	unknown	formate	1	2016-02-29_032.lcd	NA	NA	NA	NA	NA	NA	0.989655236928736	0.000258867102687358	0.217132575329809	0	1	0	0
S_B08	d16_1275_2	d16_1275_2	HUMO34_1	0.0222	0.1	199.8	PBS	0.02	NA	unknown	butyrate	1	2016-02-29_032.lcd	24.303	22485	493	23.65	26.075	1.452	0.976523902904789	4.90659905695189e-05	-0.0666674375530043	1.03658136040263	1	9.32923224362366	10.3658136040263
S_B08	d16_1275_2	d16_1275_2	HUMO34_1	0.0222	0.1	199.8	PBS	0.02	NA	unknown	fructose_mannitol_sorbitol	1	2016-02-29_032.lcd	10.575	16067	634	10.3	11.175	0.632	0.979632443942551	9.03882514042852e-06	-0.18532033184603	-0.0400935283147646	1	0.360841754832881	-0.400935283147646
S_B08	d16_1275_2	d16_1275_2	HUMO34_1	0.0222	0.1	199.8	PBS	0.02	NA	unknown	pre_sialic_acid	1	2016-02-29_032.lcd	8.878	122078	6979	8.525	9.45	0.53	0.999663211105857	8.31860394503901e-05	-0.0876902571570864	10.0674950668676	1	90.6074556018087	100.674950668676
S_B08	d16_1275_2	d16_1275_2	HUMO34_1	0.0222	0.1	199.8	PBS	0.02	NA	unknown	propionate	1	2016-02-29_032.lcd	19.738	23326	866	19.225	20.3	1.179	0.996951240715681	8.57195236040549e-05	0.188259157737751	2.18775276532594	1	19.6897748879334	21.8775276532594
S_B08	d16_1275_2	d16_1275_2	HUMO34_1	0.0222	0.1	199.8	PBS	0.02	NA	unknown	trehalose	1	2016-02-29_032.lcd	NA	NA	NA	NA	NA	NA	0.973830630819095	7.96310199646967e-06	-0.197045338856983	0	1	0	0
S_B08	d16_1275_2	d16_1275_2	HUMO34_1	0.0222	0.1	199.8	PBS	0.02	NA	unknown	glucose	1	2016-02-29_032.lcd	9.792	42265	1718	9.45	10.3	0.585	0.983162419942093	1.56494114943179e-05	-0.220141148858149	0.441281227949199	1	3.97153105154279	4.41281227949199
S_B08	d16_1275_2	d16_1275_2	HUMO34_1	0.0222	0.1	199.8	PBS	0.02	NA	unknown	raffinose	1	2016-02-29_032.lcd	NA	NA	NA	NA	NA	NA	0.974819847503531	8.22068344323563e-06	-0.127613638453367	0	1	0	0
S_B08	d16_1275_2	d16_1275_2	HUMO34_1	0.0222	0.1	199.8	PBS	0.02	NA	unknown	succinate	1	2016-02-29_032.lcd	13.275	22978	931	12.8	13.6	0.793	0.985488486874991	3.94418284419466e-05	-0.145750864831106	0.760543469107944	1	6.8448912219715	7.60543469107944
S_B08	d16_1275_2	d16_1275_2	HUMO34_1	0.0222	0.1	199.8	PBS	0.02	NA	unknown	sialic_acid	1	2016-02-29_032.lcd	NA	NA	NA	NA	NA	NA	0.98235597286202	6.56755259424248e-05	-0.0548456967751667	0	1	0	0
S_B08	d16_1275_2	d16_1275_2	HUMO34_1	0.0222	0.1	199.8	PBS	0.02	NA	unknown	acetate	1	2016-02-29_032.lcd	16.743	104810	3231	15.975	18.775	1	0.992372681318625	0.000105227659005264	-0.0992084913405975	10.9297024490011	1	98.3673220410103	109.297024490011
S_B08	d16_1275_2	d16_1275_2	HUMO34_1	0.0222	0.1	199.8	PBS	0.02	NA	unknown	lactate	1	2016-02-29_032.lcd	13.926	48223	1666	13.6	15.175	0.832	0.985541565085756	5.26032068566247e-05	-0.224242520469193	2.31244192377782	1	20.8119773140004	23.1244192377782
S_B08	d16_1275_2	d16_1275_2	HUMO34_1	0.0222	0.1	199.8	PBS	0.02	NA	unknown	methanol	1	2016-02-29_032.lcd	NA	NA	NA	NA	NA	NA	0.115975821944317	0.00032116254901771	-2.78198514771207	0	1	0	0
S_B08	d16_1275_2	d16_1275_2	HUMO34_1	0.0222	0.1	199.8	PBS	0.02	NA	unknown	valerate	1	2016-02-29_032.lcd	34.539	365	10	34.075	35.175	2.063	0.977807152995949	4.68807850965309e-05	-0.0706049450268802	-0.0534934584666464	1	0.481441126199818	-0.534934584666464
S_B09	d16_1275_3	d16_1275_3	HUMO34_1	0.0297	0.1	267.3	PBS	0.02	NA	unknown	pre_sialic_acid	1	2016-02-29_033.lcd	8.871	119380	6977	8.45	9.25	0.53	0.999663211105857	8.31860394503901e-05	-0.0876902571570864	9.84305913243048	1	88.5875321918743	98.4305913243048
S_B09	d16_1275_3	d16_1275_3	HUMO34_1	0.0297	0.1	267.3	PBS	0.02	NA	unknown	glucose	1	2016-02-29_033.lcd	9.757	6964	449	9.6	10.025	0.583	0.983162419942093	1.56494114943179e-05	-0.220141148858149	-0.111158647211719	1	1.00042782490547	-1.11158647211719
S_B09	d16_1275_3	d16_1275_3	HUMO34_1	0.0297	0.1	267.3	PBS	0.02	NA	unknown	lactate	1	2016-02-29_033.lcd	13.916	17714	624	13.6	15.025	0.832	0.985541565085756	5.26032068566247e-05	-0.224242520469193	0.707570685789056	1	6.3681361721015	7.07570685789056
S_B09	d16_1275_3	d16_1275_3	HUMO34_1	0.0297	0.1	267.3	PBS	0.02	NA	unknown	formate	1	2016-02-29_033.lcd	15.385	472	21	15.15	15.925	0.919	0.989655236928736	0.000258867102687358	0.217132575329809	0.339317847798242	1	3.05386063018418	3.39317847798242
S_B09	d16_1275_3	d16_1275_3	HUMO34_1	0.0297	0.1	267.3	PBS	0.02	NA	unknown	propionate	1	2016-02-29_033.lcd	19.734	33292	990	18.75	20.25	1.179	0.996951240715681	8.57195236040549e-05	0.188259157737751	3.04203353756395	1	27.3783018380755	30.4203353756395
S_B09	d16_1275_3	d16_1275_3	HUMO34_1	0.0297	0.1	267.3	PBS	0.02	NA	unknown	butyrate	1	2016-02-29_033.lcd	24.29	12557	283	23.65	25.75	1.452	0.976523902904789	4.90659905695189e-05	-0.0666674375530043	0.549454206028445	1	4.945087854256	5.49454206028445
S_B09	d16_1275_3	d16_1275_3	HUMO34_1	0.0297	0.1	267.3	PBS	0.02	NA	unknown	acetate	1	2016-02-29_033.lcd	16.732	105034	3164	15.925	18.75	1	0.992372681318625	0.000105227659005264	-0.0992084913405975	10.9532734446183	1	98.579461001565	109.532734446183
S_B09	d16_1275_3	d16_1275_3	HUMO34_1	0.0297	0.1	267.3	PBS	0.02	NA	unknown	raffinose	1	2016-02-29_033.lcd	NA	NA	NA	NA	NA	NA	0.974819847503531	8.22068344323563e-06	-0.127613638453367	0	1	0	0
S_B09	d16_1275_3	d16_1275_3	HUMO34_1	0.0297	0.1	267.3	PBS	0.02	NA	unknown	fructose_mannitol_sorbitol	1	2016-02-29_033.lcd	NA	NA	NA	NA	NA	NA	0.979632443942551	9.03882514042852e-06	-0.18532033184603	0	1	0	0
S_B09	d16_1275_3	d16_1275_3	HUMO34_1	0.0297	0.1	267.3	PBS	0.02	NA	unknown	trehalose	1	2016-02-29_033.lcd	NA	NA	NA	NA	NA	NA	0.973830630819095	7.96310199646967e-06	-0.197045338856983	0	1	0	0
S_B09	d16_1275_3	d16_1275_3	HUMO34_1	0.0297	0.1	267.3	PBS	0.02	NA	unknown	methanol	1	2016-02-29_033.lcd	NA	NA	NA	NA	NA	NA	0.115975821944317	0.00032116254901771	-2.78198514771207	0	1	0	0
S_B09	d16_1275_3	d16_1275_3	HUMO34_1	0.0297	0.1	267.3	PBS	0.02	NA	unknown	succinate	1	2016-02-29_033.lcd	13.25	10615	427	12.85	13.6	0.792	0.985488486874991	3.94418284419466e-05	-0.145750864831106	0.272924144080158	1	2.45631729672142	2.72924144080158
S_B09	d16_1275_3	d16_1275_3	HUMO34_1	0.0297	0.1	267.3	PBS	0.02	NA	unknown	valerate	1	2016-02-29_033.lcd	NA	NA	NA	NA	NA	NA	0.977807152995949	4.68807850965309e-05	-0.0706049450268802	0	1	0	0
S_B09	d16_1275_3	d16_1275_3	HUMO34_1	0.0297	0.1	267.3	PBS	0.02	NA	unknown	sialic_acid	1	2016-02-29_033.lcd	NA	NA	NA	NA	NA	NA	0.98235597286202	6.56755259424248e-05	-0.0548456967751667	0	1	0	0
S_B10	d19_1191_1	d19_1191_1	HUMO34_1	0.0465	0.1	418.5	PBS	0.02	NA	unknown	sialic_acid	1	2016-02-29_034.lcd	NA	NA	NA	NA	NA	NA	0.98235597286202	6.56755259424248e-05	-0.0548456967751667	0	1	0	0
S_B10	d19_1191_1	d19_1191_1	HUMO34_1	0.0465	0.1	418.5	PBS	0.02	NA	unknown	acetate	1	2016-02-29_034.lcd	16.728	64796	1992	15.9	18.15	1	0.992372681318625	0.000105227659005264	-0.0992084913405975	6.7191229015645	1	60.4721061140805	67.191229015645
S_B10	d19_1191_1	d19_1191_1	HUMO34_1	0.0465	0.1	418.5	PBS	0.02	NA	unknown	raffinose	1	2016-02-29_034.lcd	NA	NA	NA	NA	NA	NA	0.974819847503531	8.22068344323563e-06	-0.127613638453367	0	1	0	0
S_B10	d19_1191_1	d19_1191_1	HUMO34_1	0.0465	0.1	418.5	PBS	0.02	NA	unknown	succinate	1	2016-02-29_034.lcd	13.263	13500	480	12.95	14.15	0.793	0.985488486874991	3.94418284419466e-05	-0.145750864831106	0.386713819135174	1	3.48042437221657	3.86713819135174
S_B10	d19_1191_1	d19_1191_1	HUMO34_1	0.0465	0.1	418.5	PBS	0.02	NA	unknown	trehalose	1	2016-02-29_034.lcd	NA	NA	NA	NA	NA	NA	0.973830630819095	7.96310199646967e-06	-0.197045338856983	0	1	0	0
S_B10	d19_1191_1	d19_1191_1	HUMO34_1	0.0465	0.1	418.5	PBS	0.02	NA	unknown	glucose	1	2016-02-29_034.lcd	9.762	4551	277	9.6	10.075	0.584	0.983162419942093	1.56494114943179e-05	-0.220141148858149	-0.148920677147508	1	1.34028609432757	-1.48920677147508
S_B10	d19_1191_1	d19_1191_1	HUMO34_1	0.0465	0.1	418.5	PBS	0.02	NA	unknown	pre_sialic_acid	1	2016-02-29_034.lcd	8.881	139861	8132	8.525	9.325	0.531	0.999663211105857	8.31860394503901e-05	-0.0876902571570864	11.5467924064139	1	103.921131657725	115.467924064139
S_B10	d19_1191_1	d19_1191_1	HUMO34_1	0.0465	0.1	418.5	PBS	0.02	NA	unknown	butyrate	1	2016-02-29_034.lcd	24.284	25462	533	23.6	26.825	1.452	0.976523902904789	4.90659905695189e-05	-0.0666674375530043	1.18265081432809	1	10.6438573289528	11.8265081432809
S_B10	d19_1191_1	d19_1191_1	HUMO34_1	0.0465	0.1	418.5	PBS	0.02	NA	unknown	valerate	1	2016-02-29_034.lcd	34.505	2298	43	33.65	35.525	2.063	0.977807152995949	4.68807850965309e-05	-0.0706049450268802	0.0371270991249479	1	0.334143892124531	0.371270991249479
S_B10	d19_1191_1	d19_1191_1	HUMO34_1	0.0465	0.1	418.5	PBS	0.02	NA	unknown	formate	1	2016-02-29_034.lcd	NA	NA	NA	NA	NA	NA	0.989655236928736	0.000258867102687358	0.217132575329809	0	1	0	0
S_B10	d19_1191_1	d19_1191_1	HUMO34_1	0.0465	0.1	418.5	PBS	0.02	NA	unknown	propionate	1	2016-02-29_034.lcd	19.743	14660	486	18.9	20.225	1.18	0.996951240715681	8.57195236040549e-05	0.188259157737751	1.4449073737732	1	13.0041663639588	14.449073737732
S_B10	d19_1191_1	d19_1191_1	HUMO34_1	0.0465	0.1	418.5	PBS	0.02	NA	unknown	lactate	1	2016-02-29_034.lcd	NA	NA	NA	NA	NA	NA	0.985541565085756	5.26032068566247e-05	-0.224242520469193	0	1	0	0
S_B10	d19_1191_1	d19_1191_1	HUMO34_1	0.0465	0.1	418.5	PBS	0.02	NA	unknown	fructose_mannitol_sorbitol	1	2016-02-29_034.lcd	NA	NA	NA	NA	NA	NA	0.979632443942551	9.03882514042852e-06	-0.18532033184603	0	1	0	0
S_B10	d19_1191_1	d19_1191_1	HUMO34_1	0.0465	0.1	418.5	PBS	0.02	NA	unknown	methanol	1	2016-02-29_034.lcd	NA	NA	NA	NA	NA	NA	0.115975821944317	0.00032116254901771	-2.78198514771207	0	1	0	0
S_B11	d19_1191_2	d19_1191_2	HUMO34_1	0.0232	0.1	208.8	PBS	0.02	NA	unknown	succinate	1	2016-02-29_035.lcd	13.254	39193	1465	12.85	13.775	0.793	0.985488486874991	3.94418284419466e-05	-0.145750864831106	1.40009271729411	1	12.600834455647	14.0009271729411
S_B11	d19_1191_2	d19_1191_2	HUMO34_1	0.0232	0.1	208.8	PBS	0.02	NA	unknown	propionate	1	2016-02-29_035.lcd	19.737	9718	331	19.325	20.175	1.181	0.996951240715681	8.57195236040549e-05	0.188259157737751	1.02128148812196	1	9.19153339309761	10.2128148812196
S_B11	d19_1191_2	d19_1191_2	HUMO34_1	0.0232	0.1	208.8	PBS	0.02	NA	unknown	butyrate	1	2016-02-29_035.lcd	24.253	7479	166	23.65	25.625	1.451	0.976523902904789	4.90659905695189e-05	-0.0666674375530043	0.300297105916428	1	2.70267395324785	3.00297105916428
S_B11	d19_1191_2	d19_1191_2	HUMO34_1	0.0232	0.1	208.8	PBS	0.02	NA	unknown	formate	1	2016-02-29_035.lcd	NA	NA	NA	NA	NA	NA	0.989655236928736	0.000258867102687358	0.217132575329809	0	1	0	0
S_B11	d19_1191_2	d19_1191_2	HUMO34_1	0.0232	0.1	208.8	PBS	0.02	NA	unknown	valerate	1	2016-02-29_035.lcd	NA	NA	NA	NA	NA	NA	0.977807152995949	4.68807850965309e-05	-0.0706049450268802	0	1	0	0
S_B11	d19_1191_2	d19_1191_2	HUMO34_1	0.0232	0.1	208.8	PBS	0.02	NA	unknown	sialic_acid	1	2016-02-29_035.lcd	NA	NA	NA	NA	NA	NA	0.98235597286202	6.56755259424248e-05	-0.0548456967751667	0	1	0	0
S_B11	d19_1191_2	d19_1191_2	HUMO34_1	0.0232	0.1	208.8	PBS	0.02	NA	unknown	raffinose	1	2016-02-29_035.lcd	NA	NA	NA	NA	NA	NA	0.974819847503531	8.22068344323563e-06	-0.127613638453367	0	1	0	0
S_B11	d19_1191_2	d19_1191_2	HUMO34_1	0.0232	0.1	208.8	PBS	0.02	NA	unknown	fructose_mannitol_sorbitol	1	2016-02-29_035.lcd	NA	NA	NA	NA	NA	NA	0.979632443942551	9.03882514042852e-06	-0.18532033184603	0	1	0	0
S_B11	d19_1191_2	d19_1191_2	HUMO34_1	0.0232	0.1	208.8	PBS	0.02	NA	unknown	trehalose	1	2016-02-29_035.lcd	NA	NA	NA	NA	NA	NA	0.973830630819095	7.96310199646967e-06	-0.197045338856983	0	1	0	0
S_B11	d19_1191_2	d19_1191_2	HUMO34_1	0.0232	0.1	208.8	PBS	0.02	NA	unknown	pre_sialic_acid	1	2016-02-29_035.lcd	8.868	122977	6606	8.525	9.55	0.531	0.999663211105857	8.31860394503901e-05	-0.0876902571570864	10.1422793163335	1	91.2805138470018	101.422793163335
S_B11	d19_1191_2	d19_1191_2	HUMO34_1	0.0232	0.1	208.8	PBS	0.02	NA	unknown	glucose	1	2016-02-29_035.lcd	9.765	14105	707	9.55	10.15	0.584	0.983162419942093	1.56494114943179e-05	-0.220141148858149	0.000593800269205719	1	0.00534420242285147	0.00593800269205719
S_B11	d19_1191_2	d19_1191_2	HUMO34_1	0.0232	0.1	208.8	PBS	0.02	NA	unknown	lactate	1	2016-02-29_035.lcd	13.8	3581	219	13.775	14.275	0.826	0.985541565085756	5.26032068566247e-05	-0.224242520469193	-0.0358704367156205	1	0.322833930440584	-0.358704367156205
S_B11	d19_1191_2	d19_1191_2	HUMO34_1	0.0232	0.1	208.8	PBS	0.02	NA	unknown	acetate	1	2016-02-29_035.lcd	16.716	52490	1620	15.95	18.675	1	0.992372681318625	0.000105227659005264	-0.0992084913405975	5.42419132984572	1	48.8177219686115	54.2419132984572
S_B11	d19_1191_2	d19_1191_2	HUMO34_1	0.0232	0.1	208.8	PBS	0.02	NA	unknown	methanol	1	2016-02-29_035.lcd	NA	NA	NA	NA	NA	NA	0.115975821944317	0.00032116254901771	-2.78198514771207	0	1	0	0
S_B12	d19_1191_3	d19_1191_3	HUMO34_1	0.0175	0.0666	157.5	PBS	0.02	NA	unknown	propionate	1	2016-02-29_036.lcd	19.713	11790	403	19.3	20.15	1.18	0.996951240715681	8.57195236040549e-05	0.188259157737751	1.19889234102956	0.666	7.18616069213117	18.0013865019453
S_B12	d19_1191_3	d19_1191_3	HUMO34_1	0.0175	0.0666	157.5	PBS	0.02	NA	unknown	pre_sialic_acid	1	2016-02-29_036.lcd	8.863	120764	6655	8.5	9.5	0.531	0.999663211105857	8.31860394503901e-05	-0.0876902571570864	9.95818861102982	0.666	59.6893825345127	149.522351516964
S_B12	d19_1191_3	d19_1191_3	HUMO34_1	0.0175	0.0666	157.5	PBS	0.02	NA	unknown	raffinose	1	2016-02-29_036.lcd	NA	NA	NA	NA	NA	NA	0.974819847503531	8.22068344323563e-06	-0.127613638453367	0	0.666	0	0
S_B12	d19_1191_3	d19_1191_3	HUMO34_1	0.0175	0.0666	157.5	PBS	0.02	NA	unknown	formate	1	2016-02-29_036.lcd	NA	NA	NA	NA	NA	NA	0.989655236928736	0.000258867102687358	0.217132575329809	0	0.666	0	0
S_B12	d19_1191_3	d19_1191_3	HUMO34_1	0.0175	0.0666	157.5	PBS	0.02	NA	unknown	acetate	1	2016-02-29_036.lcd	16.699	58938	1813	15.85	18.575	1	0.992372681318625	0.000105227659005264	-0.0992084913405975	6.10269927511167	0.666	36.5795794550193	91.6321212479229
S_B12	d19_1191_3	d19_1191_3	HUMO34_1	0.0175	0.0666	157.5	PBS	0.02	NA	unknown	trehalose	1	2016-02-29_036.lcd	NA	NA	NA	NA	NA	NA	0.973830630819095	7.96310199646967e-06	-0.197045338856983	0	0.666	0	0
S_B12	d19_1191_3	d19_1191_3	HUMO34_1	0.0175	0.0666	157.5	PBS	0.02	NA	unknown	sialic_acid	1	2016-02-29_036.lcd	NA	NA	NA	NA	NA	NA	0.98235597286202	6.56755259424248e-05	-0.0548456967751667	0	0.666	0	0
S_B12	d19_1191_3	d19_1191_3	HUMO34_1	0.0175	0.0666	157.5	PBS	0.02	NA	unknown	succinate	1	2016-02-29_036.lcd	13.237	20373	750	12.875	13.8	0.793	0.985488486874991	3.94418284419466e-05	-0.145750864831106	0.657797506016673	0.666	3.94283825106394	9.87683942967977
S_B12	d19_1191_3	d19_1191_3	HUMO34_1	0.0175	0.0666	157.5	PBS	0.02	NA	unknown	valerate	1	2016-02-29_036.lcd	34.455	1026	21	33.75	35.325	2.063	0.977807152995949	4.68807850965309e-05	-0.0706049450268802	-0.0225052595178395	0.666	0.13489652554993	-0.337916809577169
S_B12	d19_1191_3	d19_1191_3	HUMO34_1	0.0175	0.0666	157.5	PBS	0.02	NA	unknown	butyrate	1	2016-02-29_036.lcd	24.242	21950	487	23.525	25.775	1.452	0.976523902904789	4.90659905695189e-05	-0.0666674375530043	1.01033105544794	0.666	6.05592434635493	15.1701359676867
S_B12	d19_1191_3	d19_1191_3	HUMO34_1	0.0175	0.0666	157.5	PBS	0.02	NA	unknown	glucose	1	2016-02-29_036.lcd	9.766	24604	1132	9.5	10.2	0.585	0.983162419942093	1.56494114943179e-05	-0.220141148858149	0.16489697154805	0.666	0.98839244745901	2.47593050372447
S_B12	d19_1191_3	d19_1191_3	HUMO34_1	0.0175	0.0666	157.5	PBS	0.02	NA	unknown	fructose_mannitol_sorbitol	1	2016-02-29_036.lcd	NA	NA	NA	NA	NA	NA	0.979632443942551	9.03882514042852e-06	-0.18532033184603	0	0.666	0	0
S_B12	d19_1191_3	d19_1191_3	HUMO34_1	0.0175	0.0666	157.5	PBS	0.02	NA	unknown	methanol	1	2016-02-29_036.lcd	NA	NA	NA	NA	NA	NA	0.115975821944317	0.00032116254901771	-2.78198514771207	0	0.666	0	0
S_B12	d19_1191_3	d19_1191_3	HUMO34_1	0.0175	0.0666	157.5	PBS	0.02	NA	unknown	lactate	1	2016-02-29_036.lcd	13.825	459	54	13.8	14.15	0.828	0.985541565085756	5.26032068566247e-05	-0.224242520469193	-0.200097648522003	0.666	1.19938530524088	-3.00446919702707
S_C01	d19_1275_1	d19_1275_1	HUMO34_1	0.0181	0.1	162.9	PBS	0.02	NA	unknown	raffinose	1	2016-02-29_037.lcd	NA	NA	NA	NA	NA	NA	0.974819847503531	8.22068344323563e-06	-0.127613638453367	0	1	0	0
S_C01	d19_1275_1	d19_1275_1	HUMO34_1	0.0181	0.1	162.9	PBS	0.02	NA	unknown	butyrate	1	2016-02-29_037.lcd	NA	NA	NA	NA	NA	NA	0.976523902904789	4.90659905695189e-05	-0.0666674375530043	0	1	0	0
S_C01	d19_1275_1	d19_1275_1	HUMO34_1	0.0181	0.1	162.9	PBS	0.02	NA	unknown	sialic_acid	1	2016-02-29_037.lcd	NA	NA	NA	NA	NA	NA	0.98235597286202	6.56755259424248e-05	-0.0548456967751667	0	1	0	0
S_C01	d19_1275_1	d19_1275_1	HUMO34_1	0.0181	0.1	162.9	PBS	0.02	NA	unknown	acetate	1	2016-02-29_037.lcd	16.69	54882	1699	15.925	18.475	1	0.992372681318625	0.000105227659005264	-0.0992084913405975	5.67589589018631	1	51.0830630116768	56.7589589018631
S_C01	d19_1275_1	d19_1275_1	HUMO34_1	0.0181	0.1	162.9	PBS	0.02	NA	unknown	valerate	1	2016-02-29_037.lcd	NA	NA	NA	NA	NA	NA	0.977807152995949	4.68807850965309e-05	-0.0706049450268802	0	1	0	0
S_C01	d19_1275_1	d19_1275_1	HUMO34_1	0.0181	0.1	162.9	PBS	0.02	NA	unknown	succinate	1	2016-02-29_037.lcd	13.243	26731	996	12.825	13.825	0.793	0.985488486874991	3.94418284419466e-05	-0.145750864831106	0.90856865125057	1	8.17711786125513	9.0856865125057
S_C01	d19_1275_1	d19_1275_1	HUMO34_1	0.0181	0.1	162.9	PBS	0.02	NA	unknown	trehalose	1	2016-02-29_037.lcd	NA	NA	NA	NA	NA	NA	0.973830630819095	7.96310199646967e-06	-0.197045338856983	0	1	0	0
S_C01	d19_1275_1	d19_1275_1	HUMO34_1	0.0181	0.1	162.9	PBS	0.02	NA	unknown	pre_sialic_acid	1	2016-02-29_037.lcd	8.859	121249	6857	8.5	9.5	0.531	0.999663211105857	8.31860394503901e-05	-0.0876902571570864	9.99853384016326	1	89.9868045614693	99.9853384016326
S_C01	d19_1275_1	d19_1275_1	HUMO34_1	0.0181	0.1	162.9	PBS	0.02	NA	unknown	propionate	1	2016-02-29_037.lcd	19.7	9993	335	19.275	20.15	1.18	0.996951240715681	8.57195236040549e-05	0.188259157737751	1.04485435711307	1	9.40368921401765	10.4485435711307
S_C01	d19_1275_1	d19_1275_1	HUMO34_1	0.0181	0.1	162.9	PBS	0.02	NA	unknown	fructose_mannitol_sorbitol	1	2016-02-29_037.lcd	NA	NA	NA	NA	NA	NA	0.979632443942551	9.03882514042852e-06	-0.18532033184603	0	1	0	0
S_C01	d19_1275_1	d19_1275_1	HUMO34_1	0.0181	0.1	162.9	PBS	0.02	NA	unknown	methanol	1	2016-02-29_037.lcd	NA	NA	NA	NA	NA	NA	0.115975821944317	0.00032116254901771	-2.78198514771207	0	1	0	0
S_C01	d19_1275_1	d19_1275_1	HUMO34_1	0.0181	0.1	162.9	PBS	0.02	NA	unknown	glucose	1	2016-02-29_037.lcd	9.76	18347	854	9.5	10.2	0.585	0.983162419942093	1.56494114943179e-05	-0.220141148858149	0.0669786038281024	1	0.602807434452922	0.669786038281024
